myday,rating_group_name,rg_id,IMSI,apn,ccr_charge_traffic_mb,daily_capping_mb,capping_status
2026/07/31,RG 1193 - My Etisalat & Notifications,1193,602030812809045,ETISALAT,250.000974655176,250,exceeded capping
2026/07/31,RG 1193 - My Etisalat & Notifications,1193,602030833479468,ETISALAT,250.000974655176,250,exceeded capping
2026/07/31,RG 1193 - My Etisalat & Notifications,1193,602030058055059,ETISALAT,250.000974655176,250,exceeded capping
2026/07/31,RG 1193 - My Etisalat & Notifications,1193,602030812940624,ETISALAT,250.000973701465,250,exceeded capping
2026/07/31,RG 1193 - My Etisalat & Notifications,1193,602030956919852,ETISALAT,250.000973701465,250,exceeded capping
2026/07/31,RG 1193 - My Etisalat & Notifications,1193,602030977026923,ETISALAT,250.000973701465,250,exceeded capping
2026/07/31,RG 1193 - My Etisalat & Notifications,1193,602030833889502,ETISALAT,250.000972747852,250,exceeded capping
2026/07/31,RG 1193 - My Etisalat & Notifications,1193,602030931948130,ETISALAT,250.000972747852,250,exceeded capping
2026/07/31,RG 1193 - My Etisalat & Notifications,1193,602030095582670,ETISALAT,250.000971794141,250,exceeded capping
2026/07/31,RG 1193 - My Etisalat & Notifications,1193,602030111005317,ETISALAT,250.000971794141,250,exceeded capping
2026/07/31,RG 1193 - My Etisalat & Notifications,1193,602030813779131,ETISALAT,250.000970840430,250,exceeded capping
2026/07/31,RG 1193 - My Etisalat & Notifications,1193,602030961011896,ETISALAT,250.000970840430,250,exceeded capping
2026/07/31,RG 1197 - Ta3leemy,1197,602030915835709,INTERNET.ETISALAT,992.095628738379,500,exceeded capping
2026/07/31,RG 1197 - Ta3leemy,1197,602030810720057,INTERNET.ETISALAT,854.563460350000,500,exceeded capping
2026/07/31,RG 1197 - Ta3leemy,1197,602030819287720,INTERNET.ETISALAT,841.817244529688,500,exceeded capping
2026/07/31,RG 1197 - Ta3leemy,1197,602030915872159,INTERNET.ETISALAT,619.280911445605,500,exceeded capping
2026/07/31,RG 1197 - Ta3leemy,1197,602030815861168,INTERNET.ETISALAT,603.650305747949,500,exceeded capping
2026/07/31,RG 1197 - Ta3leemy,1197,602030815808978,INTERNET.ETISALAT,586.602387428320,500,exceeded capping
2026/07/31,RG 1197 - Ta3leemy,1197,602030815868077,INTERNET.ETISALAT,487.976366043066,500,within capping
2026/07/31,RG 1197 - Ta3leemy,1197,602030986307043,INTERNET.ETISALAT,457.067424774219,500,within capping
2026/07/31,RG 1197 - Ta3leemy,1197,602030915920912,INTERNET.ETISALAT,447.251293182422,500,within capping
2026/07/31,RG 1197 - Ta3leemy,1197,602030928579092,INTERNET.ETISALAT,397.347266197168,500,within capping
2026/07/31,RG 1197 - Ta3leemy,1197,602030850733848,INTERNET.ETISALAT,341.622078895605,500,within capping
2026/07/31,RG 1197 - Ta3leemy,1197,602030819315209,INTERNET.ETISALAT,320.300659179688,500,within capping
2026/07/31,RG 1197 - Ta3leemy,1197,602030915920964,INTERNET.ETISALAT,186.778839111328,500,within capping
2026/07/31,RG 1197 - Ta3leemy,1197,602030916701972,INTERNET.ETISALAT,151.623941421484,500,within capping
2026/07/31,RG 1197 - Ta3leemy,1197,602030815803725,INTERNET.ETISALAT,117.505196571387,500,within capping
2026/07/31,RG 1197 - Ta3leemy,1197,602030815861170,INTERNET.ETISALAT,90.595678329492,500,within capping
2026/07/31,RG 1197 - Ta3leemy,1197,602030816668509,INTERNET.ETISALAT,58.944062233008,500,within capping
2026/07/31,RG 1197 - Ta3leemy,1197,602030915862007,INTERNET.ETISALAT,53.572063446094,500,within capping
2026/07/31,RG 1197 - Ta3leemy,1197,602030916683661,INTERNET.ETISALAT,50.923891067480,500,within capping
2026/07/31,RG 1197 - Ta3leemy,1197,602030815877729,INTERNET.ETISALAT,29.691267967188,500,within capping
2026/07/31,RG 1202 - Speed test,1202,602030821749758,ETISALAT,500.000000953711,500,exceeded capping
2026/07/31,RG 1202 - Speed test,1202,602030972170446,ETISALAT,480.282951354980,500,within capping
2026/07/31,RG 1202 - Speed test,1202,602030917463302,ETISALAT,480.202668190039,500,within capping
2026/07/31,RG 1202 - Speed test,1202,602030965036705,ETISALAT,480.111286163379,500,within capping
2026/07/31,RG 1202 - Speed test,1202,602030917463301,ETISALAT,480.060073852539,500,within capping
2026/07/31,RG 1202 - Speed test,1202,602030919191871,ETISALAT,480.051858901953,500,within capping
2026/07/31,RG 1202 - Speed test,1202,602030817140217,ETISALAT,480.000000953711,500,within capping
2026/07/31,RG 1202 - Speed test,1202,602030999934803,ETISALAT,479.930830001855,500,within capping
2026/07/31,RG 1202 - Speed test,1202,602030819867829,ETISALAT,479.838571548438,500,within capping
2026/07/31,RG 1202 - Speed test,1202,602030915095617,ETISALAT,477.031669616699,500,within capping
2026/07/31,RG 1202 - Speed test,1202,602030127163805,ETISALAT,473.030799865723,500,within capping
2026/07/31,RG 1202 - Speed test,1202,602030818428711,ETISALAT,472.705195426953,500,within capping
2026/07/31,RG 1202 - Speed test,1202,602030917345457,ETISALAT,469.641320228613,500,within capping
2026/07/31,RG 1202 - Speed test,1202,602030122644590,ETISALAT,468.856363296484,500,within capping
2026/07/31,RG 1202 - Speed test,1202,602030835654426,ETISALAT,467.716317176855,500,within capping
2026/07/31,RG 1202 - Speed test,1202,602030827030779,ETISALAT,464.977581024219,500,within capping
2026/07/31,RG 1202 - Speed test,1202,602030131133038,ETISALAT,461.124711990332,500,within capping
2026/07/31,RG 1202 - Speed test,1202,602030811058290,ETISALAT,456.644603729297,500,within capping
2026/07/31,RG 1202 - Speed test,1202,602030106721716,ETISALAT,454.266589164746,500,within capping
2026/07/31,RG 1202 - Speed test,1202,602030131047246,ETISALAT,436.792783737207,500,within capping
