myday,rating_group_name,rg_id,IMSI,apn,ccr_charge_traffic_mb,daily_capping_mb,capping_status
2026/07/28,RG 1192 - NTRA & Governmental,1192,602030810218746,INTERNET.ETISALAT,1096.412980079688,500,exceeded capping
2026/07/28,RG 1192 - NTRA & Governmental,1192,602030813427982,ETISALAT,794.063542366016,500,exceeded capping
2026/07/28,RG 1192 - NTRA & Governmental,1192,602030839597390,STATICPUBLIC3,695.527791976953,500,exceeded capping
2026/07/28,RG 1192 - NTRA & Governmental,1192,602030926360823,ETISALAT,670.313841819727,500,exceeded capping
2026/07/28,RG 1192 - NTRA & Governmental,1192,602030812459748,ETISALAT,638.629171371484,500,exceeded capping
2026/07/28,RG 1192 - NTRA & Governmental,1192,602030918637177,ETISALAT,622.515292167676,500,exceeded capping
2026/07/28,RG 1192 - NTRA & Governmental,1192,602030912577887,ETISALAT,586.692471504199,500,exceeded capping
2026/07/28,RG 1192 - NTRA & Governmental,1192,602030835012228,ETISALAT,573.510532379199,500,exceeded capping
2026/07/28,RG 1192 - NTRA & Governmental,1192,602030911744915,ETISALAT,570.014340400684,500,exceeded capping
2026/07/28,RG 1192 - NTRA & Governmental,1192,602030123690179,ETISALAT,556.011132240332,500,exceeded capping
2026/07/28,RG 1192 - NTRA & Governmental,1192,602030919196937,ETISALAT,549.634884834277,500,exceeded capping
2026/07/28,RG 1192 - NTRA & Governmental,1192,602030068924259,ETISALAT,546.056377410938,500,exceeded capping
2026/07/28,RG 1192 - NTRA & Governmental,1192,602030816031791,ETISALAT,545.580771446191,500,exceeded capping
2026/07/28,RG 1192 - NTRA & Governmental,1192,602030127761635,ETISALAT,545.415390014648,500,exceeded capping
2026/07/28,RG 1192 - NTRA & Governmental,1192,602030129596672,ETISALAT,538.505408287012,500,exceeded capping
2026/07/28,RG 1192 - NTRA & Governmental,1192,602030822662516,ETISALAT,536.049633026172,500,exceeded capping
2026/07/28,RG 1192 - NTRA & Governmental,1192,602030937322585,ETISALAT,532.218358993555,500,exceeded capping
2026/07/28,RG 1192 - NTRA & Governmental,1192,602030810280396,ETISALAT,530.967392921484,500,exceeded capping
2026/07/28,RG 1192 - NTRA & Governmental,1192,602030825868789,ETISALAT,529.170598983789,500,exceeded capping
2026/07/28,RG 1193 - My Etisalat & Notifications,1193,602030818189722,INTERNET.ETISALAT,4295.350785255469,250,exceeded capping
2026/07/28,RG 1193 - My Etisalat & Notifications,1193,602030979585787,ETISALAT,424.511719703711,250,exceeded capping
2026/07/28,RG 1193 - My Etisalat & Notifications,1193,602030128966895,ETISALAT,380.120727539063,250,exceeded capping
2026/07/28,RG 1193 - My Etisalat & Notifications,1193,602030119909556,ETISALAT,324.972494125391,250,exceeded capping
2026/07/28,RG 1193 - My Etisalat & Notifications,1193,602030098903959,ETISALAT,321.470509529102,250,exceeded capping
2026/07/28,RG 1193 - My Etisalat & Notifications,1193,602030814070533,INTERNET.ETISALAT,319.997504234277,250,exceeded capping
2026/07/28,RG 1193 - My Etisalat & Notifications,1193,602030813228473,ETISALAT,313.009653091406,250,exceeded capping
2026/07/28,RG 1193 - My Etisalat & Notifications,1193,602030926360823,ETISALAT,305.670665741016,250,exceeded capping
2026/07/28,RG 1193 - My Etisalat & Notifications,1193,602030119757552,ETISALAT,299.353582382227,250,exceeded capping
2026/07/28,RG 1193 - My Etisalat & Notifications,1193,602030960380184,ETISALAT,299.009719848633,250,exceeded capping
2026/07/28,RG 1193 - My Etisalat & Notifications,1193,602030965629121,ETISALAT,299.009012222266,250,exceeded capping
2026/07/28,RG 1193 - My Etisalat & Notifications,1193,602030814045394,INTERNET.ETISALAT,295.508080482520,250,exceeded capping
2026/07/28,RG 1193 - My Etisalat & Notifications,1193,602030833668896,ETISALAT,292.008635520898,250,exceeded capping
2026/07/28,RG 1193 - My Etisalat & Notifications,1193,602030129463141,ETISALAT,289.632178306543,250,exceeded capping
2026/07/28,RG 1193 - My Etisalat & Notifications,1193,602030998812420,ETISALAT,288.506972312891,250,exceeded capping
2026/07/28,RG 1193 - My Etisalat & Notifications,1193,602030821605985,ETISALAT,288.504992485059,250,exceeded capping
2026/07/28,RG 1193 - My Etisalat & Notifications,1193,602030911575674,ETISALAT,285.286336898828,250,exceeded capping
2026/07/28,RG 1193 - My Etisalat & Notifications,1193,602030817184217,ETISALAT,285.006161689746,250,exceeded capping
2026/07/28,RG 1193 - My Etisalat & Notifications,1193,602030131702712,ETISALAT,285.005372047461,250,exceeded capping
2026/07/28,RG 1193 - My Etisalat & Notifications,1193,602030994892936,ETISALAT,281.506450653125,250,exceeded capping
2026/07/28,RG 1197 - Ta3leemy,1197,602030978485870,INTERNET.ETISALAT,1135.385394096387,500,exceeded capping
2026/07/28,RG 1197 - Ta3leemy,1197,602030815808978,INTERNET.ETISALAT,1023.974609375000,500,exceeded capping
2026/07/28,RG 1197 - Ta3leemy,1197,602030939018738,INTERNET.ETISALAT,1023.959347724902,500,exceeded capping
2026/07/28,RG 1197 - Ta3leemy,1197,602030810720057,INTERNET.ETISALAT,902.647616386426,500,exceeded capping
2026/07/28,RG 1197 - Ta3leemy,1197,602030915935370,INTERNET.ETISALAT,812.904940605176,500,exceeded capping
2026/07/28,RG 1197 - Ta3leemy,1197,602030810668160,INTERNET.ETISALAT,677.006739616406,500,exceeded capping
2026/07/28,RG 1197 - Ta3leemy,1197,602030915920912,INTERNET.ETISALAT,584.171142578125,500,exceeded capping
2026/07/28,RG 1197 - Ta3leemy,1197,602030978489494,INTERNET.ETISALAT,445.552570343066,500,within capping
2026/07/28,RG 1197 - Ta3leemy,1197,602030819287720,INTERNET.ETISALAT,440.332740783691,500,within capping
2026/07/28,RG 1197 - Ta3leemy,1197,602030810668057,INTERNET.ETISALAT,373.118978500391,500,within capping
2026/07/28,RG 1197 - Ta3leemy,1197,602030815861170,INTERNET.ETISALAT,329.917329788184,500,within capping
2026/07/28,RG 1197 - Ta3leemy,1197,602030850732664,INTERNET.ETISALAT,326.138430595410,500,within capping
2026/07/28,RG 1197 - Ta3leemy,1197,602030915945559,INTERNET.ETISALAT,294.523690223730,500,within capping
2026/07/28,RG 1197 - Ta3leemy,1197,602030915945865,INTERNET.ETISALAT,235.856377601660,500,within capping
2026/07/28,RG 1197 - Ta3leemy,1197,602030815861168,INTERNET.ETISALAT,229.298440933203,500,within capping
2026/07/28,RG 1197 - Ta3leemy,1197,602030910663228,INTERNET.ETISALAT,216.597881317188,500,within capping
2026/07/28,RG 1197 - Ta3leemy,1197,602030819317809,INTERNET.ETISALAT,210.030502319336,500,within capping
2026/07/28,RG 1197 - Ta3leemy,1197,602030978727242,INTERNET.ETISALAT,153.422465324414,500,within capping
2026/07/28,RG 1197 - Ta3leemy,1197,602030914092752,INTERNET.ETISALAT,152.753792762793,500,within capping
2026/07/28,RG 1197 - Ta3leemy,1197,602030810717637,INTERNET.ETISALAT,108.003978729297,500,within capping
2026/07/28,RG 1202 - Speed test,1202,602030986884469,ETISALAT,500.000000953711,500,exceeded capping
2026/07/28,RG 1202 - Speed test,1202,602030135451575,ETISALAT,492.182086944629,500,within capping
2026/07/28,RG 1202 - Speed test,1202,602030985781346,ETISALAT,480.062607765234,500,within capping
2026/07/28,RG 1202 - Speed test,1202,602030058752207,ETISALAT,480.044679641699,500,within capping
2026/07/28,RG 1202 - Speed test,1202,602030840035326,ETISALAT,480.026889801074,500,within capping
2026/07/28,RG 1202 - Speed test,1202,602030936210121,ETISALAT,480.000000953711,500,within capping
2026/07/28,RG 1202 - Speed test,1202,602030968569285,ETISALAT,479.929003715527,500,within capping
2026/07/28,RG 1202 - Speed test,1202,602030830645115,ETISALAT,479.887887001074,500,within capping
2026/07/28,RG 1202 - Speed test,1202,602030999934803,ETISALAT,479.830676078809,500,within capping
2026/07/28,RG 1202 - Speed test,1202,602030821632687,ETISALAT,471.562483787500,500,within capping
2026/07/28,RG 1202 - Speed test,1202,602030928411939,ETISALAT,470.561613082910,500,within capping
2026/07/28,RG 1202 - Speed test,1202,602030832773892,ETISALAT,464.101740837109,500,within capping
2026/07/28,RG 1202 - Speed test,1202,602030960489178,ETISALAT,462.217931747461,500,within capping
2026/07/28,RG 1202 - Speed test,1202,602030125973208,ETISALAT,460.102562904395,500,within capping
2026/07/28,RG 1202 - Speed test,1202,602030136035700,ETISALAT,457.603805541992,500,within capping
2026/07/28,RG 1202 - Speed test,1202,602030138681715,ETISALAT,452.151238441504,500,within capping
2026/07/28,RG 1202 - Speed test,1202,602030118975055,ETISALAT,452.111311912500,500,within capping
2026/07/28,RG 1202 - Speed test,1202,602030832198683,ETISALAT,447.330928802539,500,within capping
2026/07/28,RG 1202 - Speed test,1202,602030812470833,ETISALAT,421.260024070703,500,within capping
2026/07/28,RG 1202 - Speed test,1202,602030985048086,ETISALAT,420.801787376367,500,within capping
