myday,rating_group_name,rg_id,IMSI,apn,ccr_charge_traffic_mb,daily_capping_mb,capping_status
2026/08/05,RG 1080 - VPN,1080,602030916676068,INTERNET.ETISALAT,9979.761320114160,,no capping
2026/08/05,RG 1080 - VPN,1080,602030839388779,INTERNET.ETISALAT,9586.489827156055,,no capping
2026/08/05,RG 1080 - VPN,1080,602030826939771,ETISALAT,9550.303646087695,,no capping
2026/08/05,RG 1165 - shuffle music,1165,602030816986939,ETISALAT,0.001553535449,,no capping
2026/08/05,RG 1192 - NTRA & Governmental,1192,602030919043984,ETISALAT,790.547693252539,500,exceeded capping
2026/08/05,RG 1192 - NTRA & Governmental,1192,602030839597390,STATICPUBLIC3,659.421984672559,500,exceeded capping
2026/08/05,RG 1192 - NTRA & Governmental,1192,602030916547011,ETISALAT,643.523504257227,500,exceeded capping
2026/08/05,RG 1192 - NTRA & Governmental,1192,602030825106256,ETISALAT,618.983350753809,500,exceeded capping
2026/08/05,RG 1192 - NTRA & Governmental,1192,602030935708872,ETISALAT,570.012753486621,500,exceeded capping
2026/08/05,RG 1192 - NTRA & Governmental,1192,602030996962982,ETISALAT,563.014063835156,500,exceeded capping
2026/08/05,RG 1192 - NTRA & Governmental,1192,602030078779402,ETISALAT,556.012258529688,500,exceeded capping
2026/08/05,RG 1192 - NTRA & Governmental,1192,602030828658003,ETISALAT,554.214498519922,500,exceeded capping
2026/08/05,RG 1192 - NTRA & Governmental,1192,602030834310251,ETISALAT,552.470360755957,500,exceeded capping
2026/08/05,RG 1192 - NTRA & Governmental,1192,602030834729727,ETISALAT,552.350309371973,500,exceeded capping
2026/08/05,RG 1192 - NTRA & Governmental,1192,602030919486263,ETISALAT,549.010291099512,500,exceeded capping
2026/08/05,RG 1192 - NTRA & Governmental,1192,602030103197372,ETISALAT,549.007320404102,500,exceeded capping
2026/08/05,RG 1192 - NTRA & Governmental,1192,602030818182298,INTERNET.ETISALAT,546.394655227637,500,exceeded capping
2026/08/05,RG 1192 - NTRA & Governmental,1192,602030133904500,ETISALAT,538.344994545020,500,exceeded capping
2026/08/05,RG 1192 - NTRA & Governmental,1192,602030929986589,ETISALAT,535.102501869238,500,exceeded capping
2026/08/05,RG 1192 - NTRA & Governmental,1192,602030831440864,ETISALAT,535.006428718555,500,exceeded capping
2026/08/05,RG 1192 - NTRA & Governmental,1192,602030128142972,ETISALAT,535.004571914648,500,exceeded capping
2026/08/05,RG 1192 - NTRA & Governmental,1192,602030834804040,ETISALAT,533.504152297949,500,exceeded capping
2026/08/05,RG 1192 - NTRA & Governmental,1192,602030812404005,ETISALAT,532.026594162012,500,exceeded capping
2026/08/05,RG 1192 - NTRA & Governmental,1192,602030912182279,ETISALAT,531.566938400293,500,exceeded capping
2026/08/05,RG 1193 - My Etisalat & Notifications,1193,602030818189722,INTERNET.ETISALAT,2579.757289886523,250,exceeded capping
2026/08/05,RG 1193 - My Etisalat & Notifications,1193,602030936055765,ETISALAT,348.018015861523,250,exceeded capping
2026/08/05,RG 1193 - My Etisalat & Notifications,1193,602030830919442,ETISALAT,331.976903915430,250,exceeded capping
2026/08/05,RG 1193 - My Etisalat & Notifications,1193,602030139276651,ETISALAT,329.413024902344,250,exceeded capping
2026/08/05,RG 1193 - My Etisalat & Notifications,1193,602030956836259,ETISALAT,327.014294624316,250,exceeded capping
2026/08/05,RG 1193 - My Etisalat & Notifications,1193,602030839843452,ETISALAT,326.949227333105,250,exceeded capping
2026/08/05,RG 1193 - My Etisalat & Notifications,1193,602030819050092,ETISALAT,306.012120246875,250,exceeded capping
2026/08/05,RG 1193 - My Etisalat & Notifications,1193,602030922978970,ETISALAT,293.939414024316,250,exceeded capping
2026/08/05,RG 1193 - My Etisalat & Notifications,1193,602030826817371,ETISALAT,292.006617546094,250,exceeded capping
2026/08/05,RG 1193 - My Etisalat & Notifications,1193,602030138325795,ETISALAT,288.509381294238,250,exceeded capping
2026/08/05,RG 1193 - My Etisalat & Notifications,1193,602030917398384,ETISALAT,288.505550384570,250,exceeded capping
2026/08/05,RG 1193 - My Etisalat & Notifications,1193,602030132235107,ETISALAT,281.505381584180,250,exceeded capping
2026/08/05,RG 1193 - My Etisalat & Notifications,1193,602030099857972,ETISALAT,281.505069732715,250,exceeded capping
2026/08/05,RG 1193 - My Etisalat & Notifications,1193,602030914207126,ETISALAT,279.993386268652,250,exceeded capping
2026/08/05,RG 1193 - My Etisalat & Notifications,1193,602030096965398,ETISALAT,278.007353782617,250,exceeded capping
2026/08/05,RG 1193 - My Etisalat & Notifications,1193,602030133804532,ETISALAT,278.005600929297,250,exceeded capping
2026/08/05,RG 1193 - My Etisalat & Notifications,1193,602030120314396,ETISALAT,278.005074501074,250,exceeded capping
2026/08/05,RG 1193 - My Etisalat & Notifications,1193,602030815663665,ETISALAT,275.428001403809,250,exceeded capping
2026/08/05,RG 1193 - My Etisalat & Notifications,1193,602030119188422,ETISALAT,274.967271804785,250,exceeded capping
2026/08/05,RG 1193 - My Etisalat & Notifications,1193,602030135522162,ETISALAT,272.754022598242,250,exceeded capping
2026/08/05,RG 1197 - Ta3leemy,1197,602030815861170,INTERNET.ETISALAT,781.951401710547,500,exceeded capping
2026/08/05,RG 1197 - Ta3leemy,1197,602030810668050,INTERNET.ETISALAT,642.679622650195,500,exceeded capping
2026/08/05,RG 1197 - Ta3leemy,1197,602030815861168,INTERNET.ETISALAT,271.077830314648,500,within capping
2026/08/05,RG 1197 - Ta3leemy,1197,602030916713143,INTERNET.ETISALAT,235.316240310645,500,within capping
2026/08/05,RG 1197 - Ta3leemy,1197,602030814082079,INTERNET.ETISALAT,195.397141456641,500,within capping
2026/08/05,RG 1197 - Ta3leemy,1197,602030928579092,INTERNET.ETISALAT,179.401729583789,500,within capping
2026/08/05,RG 1197 - Ta3leemy,1197,602030915862007,INTERNET.ETISALAT,139.212061882031,500,within capping
2026/08/05,RG 1197 - Ta3leemy,1197,602030916702632,INTERNET.ETISALAT,119.677585601855,500,within capping
2026/08/05,RG 1197 - Ta3leemy,1197,602030916705483,INTERNET.ETISALAT,115.010374069238,500,within capping
2026/08/05,RG 1197 - Ta3leemy,1197,602030815841836,INTERNET.ETISALAT,102.537631034863,500,within capping
2026/08/05,RG 1197 - Ta3leemy,1197,602030915901271,INTERNET.ETISALAT,53.096104621875,500,within capping
2026/08/05,RG 1197 - Ta3leemy,1197,602030815803725,INTERNET.ETISALAT,49.438022613574,500,within capping
2026/08/05,RG 1197 - Ta3leemy,1197,602030819322943,INTERNET.ETISALAT,36.812192916895,500,within capping
2026/08/05,RG 1197 - Ta3leemy,1197,602030815924938,INTERNET.ETISALAT,24.438134193457,500,within capping
2026/08/05,RG 1197 - Ta3leemy,1197,602030915850323,INTERNET.ETISALAT,21.801830291797,500,within capping
2026/08/05,RG 1197 - Ta3leemy,1197,602030815837343,INTERNET.ETISALAT,20.375325202930,500,within capping
2026/08/05,RG 1197 - Ta3leemy,1197,602030915870991,INTERNET.ETISALAT,18.646070480371,500,within capping
2026/08/05,RG 1197 - Ta3leemy,1197,602030850210302,INTERNET.ETISALAT,14.329262733496,500,within capping
2026/08/05,RG 1197 - Ta3leemy,1197,602030915819453,INTERNET.ETISALAT,10.831155776953,500,within capping
2026/08/05,RG 1197 - Ta3leemy,1197,602030815909169,INTERNET.ETISALAT,10.558395385742,500,within capping
2026/08/05,RG 1202 - Speed test,1202,602030140034092,ETISALAT,480.072259902930,500,within capping
2026/08/05,RG 1202 - Speed test,1202,602030840177963,ETISALAT,480.059734344531,500,within capping
2026/08/05,RG 1202 - Speed test,1202,602030819554707,ETISALAT,480.000000953711,500,within capping
2026/08/05,RG 1202 - Speed test,1202,602030916194694,ETISALAT,479.956658363379,500,within capping
2026/08/05,RG 1202 - Speed test,1202,602030929495626,ETISALAT,479.955655097949,500,within capping
2026/08/05,RG 1202 - Speed test,1202,602030151023979,ETISALAT,479.871433258105,500,within capping
2026/08/05,RG 1202 - Speed test,1202,602030819918735,ETISALAT,479.803630828906,500,within capping
2026/08/05,RG 1202 - Speed test,1202,602030834960399,ETISALAT,479.769020080566,500,within capping
2026/08/05,RG 1202 - Speed test,1202,602030819572939,ETISALAT,471.063682556152,500,within capping
2026/08/05,RG 1202 - Speed test,1202,602030969029503,ETISALAT,465.960303306543,500,within capping
2026/08/05,RG 1202 - Speed test,1202,602030914685250,ETISALAT,453.955753326465,500,within capping
2026/08/05,RG 1202 - Speed test,1202,602030911415595,ETISALAT,444.391794204688,500,within capping
2026/08/05,RG 1202 - Speed test,1202,602030918460301,ETISALAT,420.115825653125,500,within capping
2026/08/05,RG 1202 - Speed test,1202,602030030922373,ETISALAT,412.167740821875,500,within capping
2026/08/05,RG 1202 - Speed test,1202,602030915039872,ETISALAT,391.120930671680,500,within capping
2026/08/05,RG 1202 - Speed test,1202,602030137679371,ETISALAT,385.280941009570,500,within capping
2026/08/05,RG 1202 - Speed test,1202,602030124309384,ETISALAT,375.266123771680,500,within capping
2026/08/05,RG 1202 - Speed test,1202,602030838421223,ETISALAT,371.148433685352,500,within capping
2026/08/05,RG 1202 - Speed test,1202,602030814326309,ETISALAT,369.855533599902,500,within capping
2026/08/05,RG 1202 - Speed test,1202,602030999934803,ETISALAT,367.806474685645,500,within capping
