path,gw,apn,pool_name,vpn_instance,section,start_ip,end_ip
TeleMisr,YDG29,etisalat,ydg29_etisalat,Gi_MI_IPv4,29,100.98.64.0,100.98.127.255
TeleMisr,YDG29,etisalat,ydg29_etisalat_ipv6,Gi_MI_IPv6,29,2C0F:FC89:8078::,2C0F:FC89:8078:7FFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG30,etisalat,ydg30_etisalat,Gi_MI_IPv4,29,10.252.0.0,10.252.127.255
TeleMisr,YDG30,etisalat,ydg30_etisalat_ipv6,Gi_MI_IPv6,29,2C0F:FC89:81C9::,2C0F:FC89:81C9:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,PDG25,etisalat,new_rp_etisalat,Gi_MI_IPv4,30,10.200.0.0,10.200.127.255
Ramsis,PDG25,etisalat,new_rp_etisalat_ipv6,Gi_MI_IPv6,30,2C0F:FC89:1A2::,2C0F:FC89:1A2:7FFF:FFFF:FFFF:FFFF:FFFF
Ramsis,PDG25,etisalat,pdg25_etisalat_ipv6,Gi_MI_IPv6,30,2C0F:FC89:5F9::,2C0F:FC89:5F9:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,R1DG18,etisalat,r1dg18_etisalat_2,Gi_MI_IPv4,30,10.132.192.0,10.132.255.255
Ramsis,R1DG28,etisalat,r1dg28_etisalat,Gi_MI_IPv4,30,10.189.128.0,10.189.255.255
Ramsis,R1DG28,etisalat,r1dg28_etisalat_ipv6,Gi_MI_IPv6,30,2C0F:FC89:B3::,2C0F:FC89:B3:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,R1DG18,etisalat,tm_etisalat_ipv6,Gi_MI_IPv6,30,2C0F:FC89:8002:8000::,2C0F:FC89:8002:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG29,etisalat,ydg29_etisalat,Gi_MI_IPv4,30,100.98.128.0,100.98.191.255
TeleMisr,YDG29,etisalat,ydg29_etisalat_ipv6,Gi_MI_IPv6,30,2C0F:FC89:8078:8000::,2C0F:FC89:8078:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG30,etisalat,ydg30_etisalat,Gi_MI_IPv4,30,10.252.128.0,10.252.255.255
TeleMisr,YDG30,etisalat,ydg30_etisalat_ipv6,Gi_MI_IPv6,30,2C0F:FC89:81CA::,2C0F:FC89:81CA:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,PDG25,etisalat,new_rp_etisalat,Gi_MI_IPv4,31,10.200.128.0,10.200.255.255
Ramsis,PDG25,etisalat,new_rp_etisalat_ipv6,Gi_MI_IPv6,31,2C0F:FC89:1A2:8000::,2C0F:FC89:1A2:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,PDG25,etisalat,pdg25_etisalat_ipv6,Gi_MI_IPv6,31,2C0F:FC89:5FA::,2C0F:FC89:5FA:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,R1DG18,etisalat,r1dg18_etisalat_2,Gi_MI_IPv4,31,10.130.0.0,10.130.63.255
Ramsis,R1DG28,etisalat,r1dg28_etisalat,Gi_MI_IPv4,31,10.140.128.0,10.140.255.255
Ramsis,R1DG28,etisalat,r1dg28_etisalat_ipv6,Gi_MI_IPv6,31,2C0F:FC89:B8::,2C0F:FC89:B8:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,R1DG18,etisalat,tm_etisalat_ipv6,Gi_MI_IPv6,31,2C0F:FC89:8003::,2C0F:FC89:8003:7FFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG29,etisalat,ydg29_etisalat,Gi_MI_IPv4,31,100.98.192.0,100.98.255.255
TeleMisr,YDG29,etisalat,ydg29_etisalat_ipv6,Gi_MI_IPv6,31,2C0F:FC89:8215::,2C0F:FC89:8215:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG30,etisalat,ydg30_etisalat,Gi_MI_IPv4,31,10.253.0.0,10.253.127.255
TeleMisr,YDG30,etisalat,ydg30_etisalat_ipv6,Gi_MI_IPv6,31,2C0F:FC89:81CB::,2C0F:FC89:81CB:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,PDG25,etisalat,new_rp_etisalat,Gi_MI_IPv4,32,10.201.0.0,10.201.127.255
Ramsis,PDG25,etisalat,new_rp_etisalat_ipv6,Gi_MI_IPv6,32,2C0F:FC89:1A3::,2C0F:FC89:1A3:7FFF:FFFF:FFFF:FFFF:FFFF
Ramsis,PDG25,etisalat,pdg25_etisalat_ipv6,Gi_MI_IPv6,32,2C0F:FC89:5FB::,2C0F:FC89:5FB:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,R1DG18,etisalat,r1dg18_etisalat_2,Gi_MI_IPv4,32,10.130.64.0,10.130.127.255
Ramsis,R1DG28,etisalat,r1dg28_etisalat,Gi_MI_IPv4,32,10.174.0.0,10.174.127.255
Ramsis,R1DG28,etisalat,r1dg28_etisalat_ipv6,Gi_MI_IPv6,32,2C0F:FC89:B9::,2C0F:FC89:B9:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,R1DG18,etisalat,tm_etisalat_ipv6,Gi_MI_IPv6,32,2C0F:FC89:8003:8000::,2C0F:FC89:8003:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG29,etisalat,ydg29_etisalat,Gi_MI_IPv4,32,100.127.128.0,100.127.255.255
TeleMisr,YDG29,etisalat,ydg29_etisalat_ipv6,Gi_MI_IPv6,32,2C0F:FC89:8216::,2C0F:FC89:8216:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG30,etisalat,ydg30_etisalat,Gi_MI_IPv4,32,10.253.128.0,10.253.255.255
TeleMisr,YDG30,etisalat,ydg30_etisalat_ipv6,Gi_MI_IPv6,32,2C0F:FC89:81CC::,2C0F:FC89:81CC:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,PDG25,etisalat,new_rp_etisalat,Gi_MI_IPv4,33,10.201.128.0,10.201.255.255
Ramsis,PDG25,etisalat,new_rp_etisalat_ipv6,Gi_MI_IPv6,33,2C0F:FC89:1A3:8000::,2C0F:FC89:1A3:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,PDG25,etisalat,pdg25_etisalat_ipv6,Gi_MI_IPv6,33,2C0F:FC89:5FC::,2C0F:FC89:5FC:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,R1DG18,etisalat,r1dg18_etisalat_2,Gi_MI_IPv4,33,10.130.128.0,10.130.191.255
Ramsis,R1DG28,etisalat,r1dg28_etisalat,Gi_MI_IPv4,33,10.112.64.0,10.112.127.255
Ramsis,R1DG28,etisalat,r1dg28_etisalat_ipv6,Gi_MI_IPv6,33,2C0F:FC89:BA::,2C0F:FC89:BA:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,R1DG18,etisalat,tm_etisalat_ipv6,Gi_MI_IPv6,33,2C0F:FC89:8004::,2C0F:FC89:8004:7FFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG29,etisalat,ydg29_etisalat,Gi_MI_IPv4,33,100.65.0.0,100.65.63.255
TeleMisr,YDG29,etisalat,ydg29_etisalat_ipv6,Gi_MI_IPv6,33,2C0F:FC89:8217::,2C0F:FC89:8217:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG30,etisalat,ydg30_etisalat,Gi_MI_IPv4,33,10.254.0.0,10.254.127.255
TeleMisr,YDG30,etisalat,ydg30_etisalat_ipv6,Gi_MI_IPv6,33,2C0F:FC89:81CD::,2C0F:FC89:81CD:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,PDG25,etisalat,new_rp_etisalat_ipv6,Gi_MI_IPv6,34,2C0F:FC89:1A4::,2C0F:FC89:1A4:7FFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,R1DG18,etisalat,r1dg18_etisalat_2,Gi_MI_IPv4,34,10.130.192.0,10.130.255.255
Ramsis,R1DG28,etisalat,r1dg28_etisalat,Gi_MI_IPv4,34,10.145.64.0,10.145.95.255
Ramsis,R1DG28,etisalat,r1dg28_etisalat_ipv6,Gi_MI_IPv6,34,2C0F:FC89:BB::,2C0F:FC89:BB:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,R1DG18,etisalat,tm_etisalat_ipv6,Gi_MI_IPv6,34,2C0F:FC89:8004:8000::,2C0F:FC89:8004:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG29,etisalat,ydg29_etisalat,Gi_MI_IPv4,34,100.65.64.0,100.65.127.255
TeleMisr,YDG29,etisalat,ydg29_etisalat_ipv6,Gi_MI_IPv6,34,2C0F:FC89:8218::,2C0F:FC89:8218:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG30,etisalat,ydg30_etisalat,Gi_MI_IPv4,34,10.254.128.0,10.254.255.255
TeleMisr,YDG30,etisalat,ydg30_etisalat_ipv6,Gi_MI_IPv6,34,2C0F:FC89:81CE::,2C0F:FC89:81CE:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,PDG25,etisalat,new_rp_etisalat_ipv6,Gi_MI_IPv6,35,2C0F:FC89:1A4:8000::,2C0F:FC89:1A4:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,R1DG18,etisalat,r1dg18_etisalat_2,Gi_MI_IPv4,35,10.132.0.0,10.132.63.255
Ramsis,R1DG28,etisalat,r1dg28_etisalat,Gi_MI_IPv4,35,10.185.128.0,10.185.191.255
Ramsis,R1DG28,etisalat,r1dg28_etisalat_ipv6,Gi_MI_IPv6,35,2C0F:FC89:BC::,2C0F:FC89:BC:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,R1DG18,etisalat,tm_etisalat_ipv6,Gi_MI_IPv6,35,2C0F:FC89:420::,2C0F:FC89:420:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG29,etisalat,ydg29_etisalat_ipv6,Gi_MI_IPv6,35,2C0F:FC89:8219::,2C0F:FC89:8219:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG30,etisalat,ydg30_etisalat,Gi_MI_IPv4,35,10.255.0.0,10.255.127.255
TeleMisr,YDG30,etisalat,ydg30_etisalat_ipv6,Gi_MI_IPv6,35,2C0F:FC89:81CF::,2C0F:FC89:81CF:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,PDG25,etisalat,new_rp_etisalat_ipv6,Gi_MI_IPv6,36,2C0F:FC89:1A6::,2C0F:FC89:1A6:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,R1DG18,etisalat,r1dg18_etisalat_2,Gi_MI_IPv4,36,10.188.0.0,10.188.63.255
Ramsis,R1DG28,etisalat,r1dg28_etisalat,Gi_MI_IPv4,36,10.226.128.0,10.226.191.255
Ramsis,R1DG28,etisalat,r1dg28_etisalat_ipv6,Gi_MI_IPv6,36,2C0F:FC89:BD::,2C0F:FC89:BD:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,R1DG18,etisalat,tm_etisalat_ipv6,Gi_MI_IPv6,36,2C0F:FC89:8099:8000::,2C0F:FC89:8099:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG29,etisalat,ydg29_etisalat_ipv6,Gi_MI_IPv6,36,2C0F:FC89:821A::,2C0F:FC89:821A:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG30,etisalat,ydg30_etisalat,Gi_MI_IPv4,36,10.255.128.0,10.255.255.255
TeleMisr,YDG30,etisalat,ydg30_etisalat_ipv6,Gi_MI_IPv6,36,2C0F:FC89:81D0::,2C0F:FC89:81D0:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,PDG25,etisalat,new_rp_etisalat_ipv6,Gi_MI_IPv6,37,2C0F:FC89:1A7::,2C0F:FC89:1A7:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,R1DG18,etisalat,r1dg18_etisalat_2,Gi_MI_IPv4,37,10.188.64.0,10.188.127.255
Ramsis,R1DG28,etisalat,r1dg28_etisalat,Gi_MI_IPv4,37,10.107.128.0,10.107.191.255
Ramsis,R1DG28,etisalat,r1dg28_etisalat_ipv6,Gi_MI_IPv6,37,2C0F:FC89:BE::,2C0F:FC89:BE:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,R1DG18,etisalat,tm_etisalat_ipv6,Gi_MI_IPv6,37,2C0F:FC89:422::,2C0F:FC89:422:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG29,etisalat,ydg29_etisalat_ipv6,Gi_MI_IPv6,37,2C0F:FC89:821B::,2C0F:FC89:821B:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG30,etisalat,ydg30_etisalat,Gi_MI_IPv4,37,10.198.0.0,10.198.127.255
TeleMisr,YDG30,etisalat,ydg30_etisalat_ipv6,Gi_MI_IPv6,37,2C0F:FC89:81D1::,2C0F:FC89:81D1:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,PDG25,etisalat,new_rp_etisalat,Gi_MI_IPv4,38,10.202.0.0,10.202.127.255
Ramsis,PDG25,etisalat,new_rp_etisalat_ipv6,Gi_MI_IPv6,38,2C0F:FC89:1A8::,2C0F:FC89:1A8:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,R1DG18,etisalat,r1dg18_etisalat_2,Gi_MI_IPv4,38,10.188.192.0,10.188.255.255
Ramsis,R1DG28,etisalat,r1dg28_etisalat,Gi_MI_IPv4,38,10.111.128.0,10.111.159.255
Ramsis,R1DG28,etisalat,r1dg28_etisalat_ipv6,Gi_MI_IPv6,38,2C0F:FC89:BF::,2C0F:FC89:BF:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,R1DG18,etisalat,tm_etisalat_ipv6,Gi_MI_IPv6,38,2C0F:FC89:423::,2C0F:FC89:423:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG29,etisalat,ydg29_etisalat,Gi_MI_IPv4,38,100.126.0.0,100.126.127.255
TeleMisr,YDG29,etisalat,ydg29_etisalat_ipv6,Gi_MI_IPv6,38,2C0F:FC89:821C::,2C0F:FC89:821C:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG30,etisalat,ydg30_etisalat,Gi_MI_IPv4,38,10.198.128.0,10.198.255.255
TeleMisr,YDG30,etisalat,ydg30_etisalat_ipv6,Gi_MI_IPv6,38,2C0F:FC89:81D2::,2C0F:FC89:81D2:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,PDG25,etisalat,new_rp_etisalat,Gi_MI_IPv4,39,10.202.128.0,10.202.255.255
Ramsis,PDG25,etisalat,new_rp_etisalat_ipv6,Gi_MI_IPv6,39,2C0F:FC89:5C2::,2C0F:FC89:5C2:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,R1DG18,etisalat,r1dg18_etisalat_2,Gi_MI_IPv4,39,10.167.64.0,10.167.127.255
Ramsis,R1DG28,etisalat,r1dg28_etisalat,Gi_MI_IPv4,39,172.29.0.0,172.29.63.255
Ramsis,R1DG28,etisalat,r1dg28_etisalat_ipv6,Gi_MI_IPv6,39,2C0F:FC89:C1::,2C0F:FC89:C1:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,R1DG18,etisalat,tm_etisalat_ipv6,Gi_MI_IPv6,39,2C0F:FC89:424::,2C0F:FC89:424:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG29,etisalat,ydg29_etisalat,Gi_MI_IPv4,39,100.126.128.0,100.126.255.255
TeleMisr,YDG29,etisalat,ydg29_etisalat_ipv6,Gi_MI_IPv6,39,2C0F:FC89:821D::,2C0F:FC89:821D:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG30,etisalat,ydg30_etisalat,Gi_MI_IPv4,39,10.246.0.0,10.246.127.255
TeleMisr,YDG30,etisalat,ydg30_etisalat_ipv6,Gi_MI_IPv6,39,2C0F:FC89:81D3::,2C0F:FC89:81D3:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,PDG25,etisalat,new_rp_etisalat,Gi_MI_IPv4,40,10.203.0.0,10.203.127.255
Ramsis,PDG25,etisalat,new_rp_etisalat_ipv6,Gi_MI_IPv6,40,2C0F:FC89:5C3::,2C0F:FC89:5C3:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,R1DG18,etisalat,r1dg18_etisalat_2,Gi_MI_IPv4,40,10.167.128.0,10.167.191.255
Ramsis,R1DG28,etisalat,r1dg28_etisalat,Gi_MI_IPv4,40,10.122.0.0,10.122.127.255
Ramsis,R1DG28,etisalat,r1dg28_etisalat_ipv6,Gi_MI_IPv6,40,2C0F:FC89:C2::,2C0F:FC89:C2:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,R1DG18,etisalat,tm_etisalat_ipv6,Gi_MI_IPv6,40,2C0F:FC89:425::,2C0F:FC89:425:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG29,etisalat,ydg29_etisalat,Gi_MI_IPv4,40,10.215.128.0,10.215.255.255
TeleMisr,YDG29,etisalat,ydg29_etisalat_ipv6,Gi_MI_IPv6,40,2C0F:FC89:821E::,2C0F:FC89:821E:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG30,etisalat,ydg30_etisalat,Gi_MI_IPv4,40,10.246.128.0,10.246.255.255
TeleMisr,YDG30,etisalat,ydg30_etisalat_ipv6,Gi_MI_IPv6,40,2C0F:FC89:81D4::,2C0F:FC89:81D4:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,PDG25,etisalat,new_rp_etisalat,Gi_MI_IPv4,41,10.203.128.0,10.203.255.255
Ramsis,PDG25,etisalat,new_rp_etisalat_ipv6,Gi_MI_IPv6,41,2C0F:FC89:5C4::,2C0F:FC89:5C4:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,R1DG18,etisalat,r1dg18_etisalat_2,Gi_MI_IPv4,41,10.167.192.0,10.167.255.255
Ramsis,R1DG28,etisalat,r1dg28_etisalat,Gi_MI_IPv4,41,10.122.128.0,10.122.255.255
Ramsis,R1DG28,etisalat,r1dg28_etisalat_ipv6,Gi_MI_IPv6,41,2C0F:FC89:C3::,2C0F:FC89:C3:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,R1DG18,etisalat,tm_etisalat_ipv6,Gi_MI_IPv6,41,2C0F:FC89:426::,2C0F:FC89:426:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG29,etisalat,ydg29_etisalat_ipv6,Gi_MI_IPv6,41,2C0F:FC89:821F::,2C0F:FC89:821F:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG30,etisalat,ydg30_etisalat,Gi_MI_IPv4,41,10.243.0.0,10.243.127.255
TeleMisr,YDG30,etisalat,ydg30_etisalat_ipv6,Gi_MI_IPv6,41,2C0F:FC89:81D5::,2C0F:FC89:81D5:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,PDG25,etisalat,new_rp_etisalat_ipv6,Gi_MI_IPv6,42,2C0F:FC89:5C5::,2C0F:FC89:5C5:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,R1DG18,etisalat,r1dg18_etisalat_2,Gi_MI_IPv4,42,172.20.0.0,172.20.63.255
Ramsis,R1DG28,etisalat,r1dg28_etisalat,Gi_MI_IPv4,42,10.174.128.0,10.174.255.255
Ramsis,R1DG28,etisalat,r1dg28_etisalat_ipv6,Gi_MI_IPv6,42,2C0F:FC89:5C::,2C0F:FC89:5C:3FFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,R1DG18,etisalat,tm_etisalat_ipv6,Gi_MI_IPv6,42,2C0F:FC89:427::,2C0F:FC89:427:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG29,etisalat,ydg29_etisalat_ipv6,Gi_MI_IPv6,42,2C0F:FC89:8220::,2C0F:FC89:8220:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG30,etisalat,ydg30_etisalat,Gi_MI_IPv4,42,10.243.128.0,10.243.255.255
TeleMisr,YDG30,etisalat,ydg30_etisalat_ipv6,Gi_MI_IPv6,42,2C0F:FC89:81D6::,2C0F:FC89:81D6:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,PDG25,etisalat,new_rp_etisalat_ipv6,Gi_MI_IPv6,43,2C0F:FC89:5C6::,2C0F:FC89:5C6:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,R1DG28,etisalat,r1dg28_etisalat,Gi_MI_IPv4,43,10.178.0.0,10.178.127.255
Ramsis,R1DG28,etisalat,r1dg28_etisalat_ipv6,Gi_MI_IPv6,43,2C0F:FC89:E6:8000::,2C0F:FC89:E6:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,R1DG18,etisalat,tm_etisalat_ipv6,Gi_MI_IPv6,43,2C0F:FC89:428::,2C0F:FC89:428:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG29,etisalat,ydg29_etisalat_ipv6,Gi_MI_IPv6,43,2C0F:FC89:8221::,2C0F:FC89:8221:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG30,etisalat,ydg30_etisalat,Gi_MI_IPv4,43,10.244.0.0,10.244.127.255
TeleMisr,YDG30,etisalat,ydg30_etisalat_ipv6,Gi_MI_IPv6,43,2C0F:FC89:81D7::,2C0F:FC89:81D7:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,PDG25,etisalat,new_rp_etisalat_ipv6,Gi_MI_IPv6,44,2C0F:FC89:5C7::,2C0F:FC89:5C7:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,R1DG28,etisalat,r1dg28_etisalat,Gi_MI_IPv4,44,10.178.128.0,10.178.255.255
Ramsis,R1DG28,etisalat,r1dg28_etisalat_ipv6,Gi_MI_IPv6,44,2C0F:FC89:453::,2C0F:FC89:453:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,R1DG18,etisalat,tm_etisalat_ipv6,Gi_MI_IPv6,44,2C0F:FC89:429::,2C0F:FC89:429:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG29,etisalat,ydg29_etisalat_ipv6,Gi_MI_IPv6,44,2C0F:FC89:8222::,2C0F:FC89:8222:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG30,etisalat,ydg30_etisalat,Gi_MI_IPv4,44,10.244.128.0,10.244.255.255
TeleMisr,YDG30,etisalat,ydg30_etisalat_ipv6,Gi_MI_IPv6,44,2C0F:FC89:81D8::,2C0F:FC89:81D8:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,PDG25,etisalat,new_rp_etisalat_ipv6,Gi_MI_IPv6,45,2C0F:FC89:5C8::,2C0F:FC89:5C8:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,R1DG28,etisalat,r1dg28_etisalat,Gi_MI_IPv4,45,10.30.0.0,10.30.127.255
Ramsis,R1DG28,etisalat,r1dg28_etisalat_ipv6,Gi_MI_IPv6,45,2C0F:FC89:454::,2C0F:FC89:454:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,R1DG18,etisalat,tm_etisalat_ipv6,Gi_MI_IPv6,45,2C0F:FC89:42A::,2C0F:FC89:42A:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG29,etisalat,ydg29_etisalat_ipv6,Gi_MI_IPv6,45,2C0F:FC89:8223::,2C0F:FC89:8223:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG30,etisalat,ydg30_etisalat_ipv6,Gi_MI_IPv6,45,2C0F:FC89:81D9::,2C0F:FC89:81D9:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,PDG25,etisalat,new_rp_etisalat,Gi_MI_IPv4,46,10.222.0.0,10.222.63.255
Ramsis,PDG25,etisalat,new_rp_etisalat_ipv6,Gi_MI_IPv6,46,2C0F:FC89:5C9::,2C0F:FC89:5C9:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,R1DG28,etisalat,r1dg28_etisalat,Gi_MI_IPv4,46,10.30.128.0,10.30.255.255
Ramsis,R1DG28,etisalat,r1dg28_etisalat_ipv6,Gi_MI_IPv6,46,2C0F:FC89:455::,2C0F:FC89:455:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,R1DG18,etisalat,tm_etisalat_ipv6,Gi_MI_IPv6,46,2C0F:FC89:42B::,2C0F:FC89:42B:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG29,etisalat,ydg29_etisalat_ipv6,Gi_MI_IPv6,46,2C0F:FC89:8224::,2C0F:FC89:8224:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG30,etisalat,ydg30_etisalat_ipv6,Gi_MI_IPv6,46,2C0F:FC89:81DA::,2C0F:FC89:81DA:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,PDG25,etisalat,new_rp_etisalat,Gi_MI_IPv4,47,10.222.64.0,10.222.127.255
Ramsis,PDG25,etisalat,new_rp_etisalat_ipv6,Gi_MI_IPv6,47,2C0F:FC89:5CA::,2C0F:FC89:5CA:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,R1DG28,etisalat,r1dg28_etisalat,Gi_MI_IPv4,47,10.31.0.0,10.31.127.255
Ramsis,R1DG28,etisalat,r1dg28_etisalat_ipv6,Gi_MI_IPv6,47,2C0F:FC89:456::,2C0F:FC89:456:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,R1DG18,etisalat,tm_etisalat_ipv6,Gi_MI_IPv6,47,2C0F:FC89:42C::,2C0F:FC89:42C:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG29,etisalat,ydg29_etisalat_ipv6,Gi_MI_IPv6,47,2C0F:FC89:8225::,2C0F:FC89:8225:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG30,etisalat,ydg30_etisalat,Gi_MI_IPv4,47,10.237.0.0,10.237.127.255
TeleMisr,YDG30,etisalat,ydg30_etisalat_ipv6,Gi_MI_IPv6,47,2C0F:FC89:81DB::,2C0F:FC89:81DB:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,PDG25,etisalat,new_rp_etisalat,Gi_MI_IPv4,48,10.222.128.0,10.222.191.255
Ramsis,PDG25,etisalat,new_rp_etisalat_ipv6,Gi_MI_IPv6,48,2C0F:FC89:5CB::,2C0F:FC89:5CB:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,R1DG28,etisalat,r1dg28_etisalat,Gi_MI_IPv4,48,10.31.128.0,10.31.255.255
Ramsis,R1DG28,etisalat,r1dg28_etisalat_ipv6,Gi_MI_IPv6,48,2C0F:FC89:457::,2C0F:FC89:457:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,R1DG18,etisalat,tm_etisalat_ipv6,Gi_MI_IPv6,48,2C0F:FC89:42D::,2C0F:FC89:42D:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG29,etisalat,ydg29_etisalat_ipv6,Gi_MI_IPv6,48,2C0F:FC89:8226::,2C0F:FC89:8226:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG30,etisalat,ydg30_etisalat,Gi_MI_IPv4,48,10.237.128.0,10.237.255.255
TeleMisr,YDG30,etisalat,ydg30_etisalat_ipv6,Gi_MI_IPv6,48,2C0F:FC89:81DC::,2C0F:FC89:81DC:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,PDG25,etisalat,new_rp_etisalat,Gi_MI_IPv4,49,10.222.192.0,10.222.255.255
Ramsis,PDG25,etisalat,new_rp_etisalat_ipv6,Gi_MI_IPv6,49,2C0F:FC89:5CC::,2C0F:FC89:5CC:FFFF:FFFF:FFFF:FFFF:FFFF
