myday,rating_group_name,rg_id,apn,ccr_charge_traffic_mb
2026/08/03,RG 1193 - My Etisalat & Notifications,1193,STATICPUBLIC3,58.649241447461
2026/08/03,RG 1060 - DNS,1060,MAAK,56.415276527441
2026/08/03,RG 1060 - DNS,1060,CIVIL-PROTECTION,47.863475799609
2026/08/03,RG 1060 - DNS,1060,ELARABY.INT,35.164663314844
2026/08/03,RG 1060 - DNS,1060,KASHIER1,27.008602142383
2026/08/03,RG 1060 - DNS,1060,PEPSICO2,19.507102966309
2026/08/03,RG 1060 - DNS,1060,PAYMOB,18.067470550586
2026/08/03,RG 1060 - DNS,1060,THEQAPAY,16.966194152832
2026/08/03,RG 1060 - DNS,1060,EASTERNEGYPT.PUBLIC,14.439933776855
2026/08/03,RG 1060 - DNS,1060,PEPSICO,12.944747924805
2026/08/03,RG 1060 - DNS,1060,GO.ETISALAT,7.886548042285
2026/08/03,RG 1060 - DNS,1060,STATIC,5.263294220020
2026/08/03,RG 1060 - DNS,1060,LIME,4.814027786230
2026/08/03,RG 1060 - DNS,1060,ISCORE.CUST,4.713058471680
2026/08/03,RG 1060 - DNS,1060,AREEBAEET,2.544235229492
2026/08/03,RG 1060 - DNS,1060,DG,2.492606162988
2026/08/03,RG 1080 - VPN,1080,NPO.HS,2.269521713281
2026/08/03,RG 1060 - DNS,1060,TAHWEESHA,2.174915313770
2026/08/03,RG 1060 - DNS,1060,EGCASH.CAM,2.090569496191
2026/08/03,RG 1202 - Speed test,1202,INTERNET.ETISALAT,2.068387985254
2026/08/03,RG 1060 - DNS,1060,GCSDC,2.024837493945
2026/08/03,RG 1060 - DNS,1060,MACDONALD,1.980242729199
2026/08/03,RG 1192 - NTRA & Governmental,1192,DG,0.366273879980
2026/08/03,RG 1202 - Speed test,1202,FWA.ETISALAT,0.365670204199
2026/08/03,RG 1060 - DNS,1060,COMBO.ETISALAT,0.334652900684
2026/08/03,RG 1060 - DNS,1060,CISCO1,0.307418823242
2026/08/03,RG 1060 - DNS,1060,GS-EETC,0.224048614551
2026/08/03,RG 1192 - NTRA & Governmental,1192,STATIC,0.212540626563
2026/08/03,RG 1193 - My Etisalat & Notifications,1193,DG,0.174530983008
2026/08/03,RG 1193 - My Etisalat & Notifications,1193,TAMWELY,0.104359626758
2026/08/03,RG 1080 - VPN,1080,SUPERPAY,0.074781417871
2026/08/03,RG 1060 - DNS,1060,ELMENUS,0.049625396777
2026/08/03,RG 1192 - NTRA & Governmental,1192,ELARABY.INT,0.040220260645
2026/08/03,RG 1193 - My Etisalat & Notifications,1193,MAAK,0.029513359082
2026/08/03,RG 1060 - DNS,1060,ECFC,0.027019500781
2026/08/03,RG 1193 - My Etisalat & Notifications,1193,ISCORE.CUST,0.023245811426
2026/08/03,RG 1060 - DNS,1060,CIVIL-PROTECTION-CAM,0.020599365234
2026/08/03,RG 1060 - DNS,1060,ETISALAT.DGW.TEST,0.019317626953
2026/08/03,RG 1060 - DNS,1060,SHC-WATER,0.013175964355
2026/08/03,RG 1193 - My Etisalat & Notifications,1193,NPO.HS,0.011463165332
2026/08/03,RG 1193 - My Etisalat & Notifications,1193,STATIC,0.007912635840
2026/08/03,RG 1192 - NTRA & Governmental,1192,MAAK,0.007251739551
2026/08/03,RG 1060 - DNS,1060,NPO.HS2,0.007209777832
2026/08/03,RG 1192 - NTRA & Governmental,1192,PEPSICO2,0.007022857715
2026/08/03,RG 1193 - My Etisalat & Notifications,1193,GEDIA,0.006291389453
2026/08/03,RG 1193 - My Etisalat & Notifications,1193,ELARABY.INT,0.003702163672
2026/08/03,RG 1193 - My Etisalat & Notifications,1193,GO.ETISALAT,0.003204345703
2026/08/03,RG 1192 - NTRA & Governmental,1192,TAMWELY,0.001218795801
2026/08/03,RG 1193 - My Etisalat & Notifications,1193,ETISALAT.DGW.TEST,0.000431060840
2026/08/03,RG 1193 - My Etisalat & Notifications,1193,MOMKEN,0.000383377051
2026/08/03,RG 1192 - NTRA & Governmental,1192,EASTERNEGYPT.PUBLIC,0.000362396289
2026/08/03,RG 1060 - DNS,1060,EDS,0.000213623047
2026/08/03,RG 1192 - NTRA & Governmental,1192,GO.ETISALAT,0.000171661426
2026/08/03,RG 1192 - NTRA & Governmental,1192,GEDIA,0E-12
2026/08/03,RG 1202 - Speed test,1202,ISCORE.CUST,0E-12
2026/08/03,RG 1193 - My Etisalat & Notifications,1193,CISCO1,0E-12
2026/08/03,RG 1202 - Speed test,1202,STATIC,0E-12
2026/08/03,RG 1080 - VPN,1080,STATIC,0E-12
2026/08/03,RG 1060 - DNS,1060,MOHP-ET,0E-12
2026/08/03,RG 1060 - DNS,1060,DARY,0E-12
2026/08/03,RG 1003 - FB_AutoFlex,1003,ETISALAT,0E-12
2026/08/03,RG 1080 - VPN,1080,CISCO1,0E-12
2026/08/03,RG 1192 - NTRA & Governmental,1192,ISCORE.CUST,0E-12
2026/08/03,RG 1192 - NTRA & Governmental,1192,ETISALAT.DGW.TEST,
2026/08/03,RG 1202 - Speed test,1202,NPO.HS,
2026/08/03,RG 1192 - NTRA & Governmental,1192,LIME,
